tahun,bulan,kota_kabupaten,kecamatan,kelurahan,jenis_kelamin ,jumlah,9
2020,10,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Perempuan,6,
2020,10,JAKARTA PUSAT,GAMBIR,DURI PULO,Perempuan,3,
2020,10,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Perempuan,5,
2020,10,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Perempuan,17,
2020,10,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Perempuan,9,
2020,10,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Perempuan,2,
2020,10,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,Perempuan,9,
2020,10,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,Perempuan,9,
2020,10,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,Perempuan,21,
2020,10,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Perempuan,13,
2020,10,JAKARTA PUSAT,KEMAYORAN,SERDANG,Perempuan,6,
2020,10,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Perempuan,2,
2020,10,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,Perempuan,9,
2020,10,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,Perempuan,10,
2020,10,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Perempuan,19,
2020,10,JAKARTA PUSAT,S E N E N,SENEN,Perempuan,7,
2020,10,JAKARTA PUSAT,S E N E N,KENARI,Perempuan,10,
2020,10,JAKARTA PUSAT,S E N E N,PASEBAN,Perempuan,11,
2020,10,JAKARTA PUSAT,S E N E N,KRAMAT,Perempuan,19,
2020,10,JAKARTA PUSAT,S E N E N,KWITANG,Perempuan,11,
2020,10,JAKARTA PUSAT,S E N E N,BUNGUR,Perempuan,7,
2020,10,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Perempuan,18,
2020,10,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Perempuan,22,
2020,10,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Perempuan,18,
2020,10,JAKARTA PUSAT,MENTENG,MENTENG,Perempuan,11,
2020,10,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Perempuan,12,
2020,10,JAKARTA PUSAT,MENTENG,CIKINI,Perempuan,0,
2020,10,JAKARTA PUSAT,MENTENG,GONDANGDIA,Perempuan,1,
2020,10,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Perempuan,6,
2020,10,JAKARTA PUSAT,TANAH ABANG,GELORA,Perempuan,0,
2020,10,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Perempuan,11,
2020,10,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Perempuan,11,
2020,10,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Perempuan,16,
2020,10,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Perempuan,14,
2020,10,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Perempuan,16,
2020,10,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Perempuan,4,
2020,10,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Perempuan,14,
2020,10,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Perempuan,8,
2020,10,JAKARTA PUSAT,JOHAR BARU,GALUR,Perempuan,14,
2020,10,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,Perempuan,13,
2020,10,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,Perempuan,64,
2020,10,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,Perempuan,12,
2020,10,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,Perempuan,21,
2020,10,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,Perempuan,26,
2020,10,JAKARTA UTARA,PENJARINGAN,PLUIT,Perempuan,22,
2020,10,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,Perempuan,16,
2020,10,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,Perempuan,28,
2020,10,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,Perempuan,24,
2020,10,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,Perempuan,13,
2020,10,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,Perempuan,16,
2020,10,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,Perempuan,18,
2020,10,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,Perempuan,14,
2020,10,JAKARTA UTARA,KOJA,KOJA,Perempuan,10,
2020,10,JAKARTA UTARA,KOJA,TUGU UTARA,Perempuan,31,
2020,10,JAKARTA UTARA,KOJA,LAGOA,Perempuan,27,
2020,10,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Perempuan,13,
2020,10,JAKARTA UTARA,KOJA,TUGU SELATAN,Perempuan,26,
2020,10,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Perempuan,20,
2020,10,JAKARTA UTARA,CILINCING,CILINCING,Perempuan,30,
2020,10,JAKARTA UTARA,CILINCING,SUKAPURA,Perempuan,39,
2020,10,JAKARTA UTARA,CILINCING,MARUNDA,Perempuan,21,
2020,10,JAKARTA UTARA,CILINCING,KALI BARU,Perempuan,31,
2020,10,JAKARTA UTARA,CILINCING,SEMPER TIMUR,Perempuan,24,
2020,10,JAKARTA UTARA,CILINCING,ROROTAN,Perempuan,28,
2020,10,JAKARTA UTARA,CILINCING,SEMPER BARAT,Perempuan,29,
2020,10,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Perempuan,18,
2020,10,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Perempuan,24,
2020,10,JAKARTA UTARA,PADEMANGAN,ANCOL,Perempuan,8,
2020,10,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Perempuan,21,
2020,10,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Perempuan,13,
2020,10,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,Perempuan,14,
2020,10,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,Perempuan,23,
2020,10,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,Perempuan,55,
2020,10,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,Perempuan,38,
2020,10,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,Perempuan,13,
2020,10,JAKARTA BARAT,CENGKARENG,KAPUK,Perempuan,79,
2020,10,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,Perempuan,51,
2020,10,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,Perempuan,6,
2020,10,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,Perempuan,3,
2020,10,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,Perempuan,14,
2020,10,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,Perempuan,15,
2020,10,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Perempuan,15,
2020,10,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Perempuan,22,
2020,10,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Perempuan,18,
2020,10,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Perempuan,2,
2020,10,JAKARTA BARAT,TAMAN SARI,KRUKUT,Perempuan,8,
2020,10,JAKARTA BARAT,TAMAN SARI,MAPHAR,Perempuan,9,
2020,10,JAKARTA BARAT,TAMAN SARI,TANGKI,Perempuan,0,
2020,10,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Perempuan,1,
2020,10,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Perempuan,4,
2020,10,JAKARTA BARAT,TAMAN SARI,GLODOK,Perempuan,1,
2020,10,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Perempuan,5,
2020,10,JAKARTA BARAT,TAMBORA,TAMBORA,Perempuan,4,
2020,10,JAKARTA BARAT,TAMBORA,KALI ANYAR,Perempuan,16,
2020,10,JAKARTA BARAT,TAMBORA,DURI UTARA,Perempuan,6,
2020,10,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Perempuan,12,
2020,10,JAKARTA BARAT,TAMBORA,KERENDANG,Perempuan,8,
2020,10,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Perempuan,9,
2020,10,JAKARTA BARAT,TAMBORA,ANGKE,Perempuan,11,
2020,10,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Perempuan,4,
2020,10,JAKARTA BARAT,TAMBORA,PEKOJAN,Perempuan,16,
2020,10,JAKARTA BARAT,TAMBORA,ROA MALAKA,Perempuan,0,
2020,10,JAKARTA BARAT,TAMBORA,DURI SELATAN,Perempuan,5,
2020,10,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Perempuan,29,
2020,10,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Perempuan,19,
2020,10,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Perempuan,24,
2020,10,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Perempuan,16,
2020,10,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Perempuan,16,
2020,10,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Perempuan,35,
2020,10,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Perempuan,18,
2020,10,JAKARTA BARAT,KALI DERES,KALIDERES,Perempuan,36,
2020,10,JAKARTA BARAT,KALI DERES,SEMANAN,Perempuan,50,
2020,10,JAKARTA BARAT,KALI DERES,TEGAL ALUR,Perempuan,42,
2020,10,JAKARTA BARAT,KALI DERES,KAMAL,Perempuan,29,
2020,10,JAKARTA BARAT,KALI DERES,PEGADUNGAN,Perempuan,56,
2020,10,JAKARTA BARAT,PAL MERAH,PALMERAH,Perempuan,26,
2020,10,JAKARTA BARAT,PAL MERAH,SLIPI,Perempuan,7,
2020,10,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Perempuan,19,
2020,10,JAKARTA BARAT,PAL MERAH,JATI PULO,Perempuan,16,
2020,10,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Perempuan,12,
2020,10,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Perempuan,5,
2020,10,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Perempuan,30,
2020,10,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Perempuan,27,
2020,10,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Perempuan,14,
2020,10,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Perempuan,26,
2020,10,JAKARTA BARAT,KEMBANGAN,JOGLO,Perempuan,27,
2020,10,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Perempuan,12,
2020,10,JAKARTA SELATAN,TEBET,TEBET TIMUR,Perempuan,8,
2020,10,JAKARTA SELATAN,TEBET,TEBET BARAT,Perempuan,6,
2020,10,JAKARTA SELATAN,TEBET,MENTENG DALAM,Perempuan,21,
2020,10,JAKARTA SELATAN,TEBET,KEBON BARU,Perempuan,4,
2020,10,JAKARTA SELATAN,TEBET,BUKIT DURI,Perempuan,13,
2020,10,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,Perempuan,9,
2020,10,JAKARTA SELATAN,TEBET,MANGGARAI,Perempuan,5,
2020,10,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Perempuan,0,
2020,10,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Perempuan,2,
2020,10,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Perempuan,11,
2020,10,JAKARTA SELATAN,SETIA BUDI,KARET,Perempuan,2,
2020,10,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Perempuan,12,
2020,10,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Perempuan,7,
2020,10,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Perempuan,2,
2020,10,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,Perempuan,4,
2020,10,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,Perempuan,2,
2020,10,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Perempuan,6,
2020,10,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Perempuan,18,
2020,10,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Perempuan,16,
2020,10,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,Perempuan,2,
2020,10,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,Perempuan,11,
2020,10,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Perempuan,15,
2020,10,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Perempuan,18,
2020,10,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Perempuan,36,
2020,10,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Perempuan,33,
2020,10,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Perempuan,3,
2020,10,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Perempuan,17,
2020,10,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Perempuan,26,
2020,10,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Perempuan,29,
2020,10,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Perempuan,18,
2020,10,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Perempuan,17,
2020,10,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Perempuan,15,
2020,10,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Perempuan,15,
2020,10,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Perempuan,34,
2020,10,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Perempuan,22,
2020,10,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Perempuan,18,
2020,10,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Perempuan,15,
2020,10,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Perempuan,20,
2020,10,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Perempuan,0,
2020,10,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Perempuan,4,
2020,10,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Perempuan,6,
2020,10,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Perempuan,1,
2020,10,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Perempuan,3,
2020,10,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,Perempuan,2,
2020,10,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Perempuan,0,
2020,10,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Perempuan,4,
2020,10,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Perempuan,10,
2020,10,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Perempuan,15,
2020,10,JAKARTA SELATAN,PANCORAN,PANCORAN,Perempuan,9,
2020,10,JAKARTA SELATAN,PANCORAN,KALIBATA,Perempuan,16,
2020,10,JAKARTA SELATAN,PANCORAN,RAWA JATI,Perempuan,21,
2020,10,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Perempuan,25,
2020,10,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Perempuan,11,
2020,10,JAKARTA SELATAN,PANCORAN,CIKOKO,Perempuan,8,
2020,10,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Perempuan,30,
2020,10,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Perempuan,29,
2020,10,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Perempuan,15,
2020,10,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Perempuan,22,
2020,10,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Perempuan,32,
2020,10,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Perempuan,24,
2020,10,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Perempuan,13,
2020,10,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Perempuan,31,
2020,10,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Perempuan,11,
2020,10,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Perempuan,19,
2020,10,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Perempuan,10,
2020,10,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Perempuan,20,
2020,10,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Perempuan,10,
2020,10,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Perempuan,11,
2020,10,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,Perempuan,12,
2020,10,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Perempuan,3,
2020,10,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Perempuan,22,
2020,10,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Perempuan,22,
2020,10,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Perempuan,21,
2020,10,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Perempuan,13,
2020,10,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Perempuan,9,
2020,10,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Perempuan,19,
2020,10,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Perempuan,23,
2020,10,JAKARTA TIMUR,PULO GADUNG,JATI,Perempuan,12,
2020,10,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,Perempuan,8,
2020,10,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Perempuan,18,
2020,10,JAKARTA TIMUR,JATINEGARA,BALI MESTER,Perempuan,8,
2020,10,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Perempuan,10,
2020,10,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Perempuan,7,
2020,10,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,Perempuan,25,
2020,10,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Perempuan,34,
2020,10,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,Perempuan,15,
2020,10,JAKARTA TIMUR,KRAMATJATI,KRAMAT JATI,Perempuan,19,
2020,10,JAKARTA TIMUR,KRAMATJATI,KAMPUNG TENGAH,Perempuan,29,
2020,10,JAKARTA TIMUR,KRAMATJATI,DUKUH,Perempuan,19,
2020,10,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Perempuan,39,
2020,10,JAKARTA TIMUR,KRAMATJATI,BALE KAMBANG,Perempuan,19,
2020,10,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Perempuan,17,
2020,10,JAKARTA TIMUR,KRAMATJATI,CAWANG,Perempuan,24,
2020,10,JAKARTA TIMUR,PASAR REBO,GEDONG,Perempuan,18,
2020,10,JAKARTA TIMUR,PASAR REBO,BARU,Perempuan,20,
2020,10,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Perempuan,23,
2020,10,JAKARTA TIMUR,PASAR REBO,KALISARI,Perempuan,35,
2020,10,JAKARTA TIMUR,PASAR REBO,PEKAYON,Perempuan,35,
2020,10,JAKARTA TIMUR,CAKUNG,JATINEGARA,Perempuan,39,
2020,10,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Perempuan,12,
2020,10,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Perempuan,60,
2020,10,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Perempuan,40,
2020,10,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Perempuan,60,
2020,10,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Perempuan,25,
2020,10,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Perempuan,73,
2020,10,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Perempuan,38,
2020,10,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Perempuan,42,
2020,10,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Perempuan,31,
2020,10,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Perempuan,42,
2020,10,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Perempuan,12,
2020,10,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Perempuan,13,
2020,10,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Perempuan,33,
2020,10,JAKARTA TIMUR,MAKASAR,MAKASAR,Perempuan,12,
2020,10,JAKARTA TIMUR,MAKASAR,PINANG RANTI,Perempuan,10,
2020,10,JAKARTA TIMUR,MAKASAR,KEBON PALA,Perempuan,22,
2020,10,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Perempuan,38,
2020,10,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Perempuan,22,
2020,10,JAKARTA TIMUR,CIRACAS,CIRACAS,Perempuan,33,
2020,10,JAKARTA TIMUR,CIRACAS,CIBUBUR,Perempuan,32,
2020,10,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Perempuan,44,
2020,10,JAKARTA TIMUR,CIRACAS,SUSUKAN,Perempuan,30,
2020,10,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Perempuan,22,
2020,10,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Perempuan,22,
2020,10,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Perempuan,25,
2020,10,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Perempuan,15,
2020,10,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Perempuan,16,
2020,10,JAKARTA TIMUR,CIPAYUNG,SETU,Perempuan,7,
2020,10,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Perempuan,9,
2020,10,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Perempuan,38,
2020,10,JAKARTA TIMUR,CIPAYUNG,CEGER,Perempuan,14,
2020,9,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU PANGGANG,Laki-Laki,3,
2020,9,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU KELAPA,Laki-Laki,8,
2020,9,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,Laki-Laki,3,
2020,9,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU UNTUNG JAWA,Laki-Laki,7,
2020,9,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU TIDUNG,Laki-Laki,8,
2020,9,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU PARI,Laki-Laki,1,
2020,9,JAKARTA PUSAT,GAMBIR,GAMBIR,Laki-Laki,1,
2020,9,JAKARTA PUSAT,GAMBIR,CIDENG,Laki-Laki,21,
2020,9,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Laki-Laki,11,
2020,9,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Laki-Laki,10,
2020,9,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Laki-Laki,5,
2020,9,JAKARTA PUSAT,GAMBIR,DURI PULO,Laki-Laki,5,
2020,9,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Laki-Laki,7,
2020,9,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Laki-Laki,14,
2020,9,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Laki-Laki,4,
2020,9,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Laki-Laki,6,
2020,9,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,Laki-Laki,14,
2020,9,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,Laki-Laki,8,
2020,9,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,Laki-Laki,21,
2020,9,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Laki-Laki,13,
2020,9,JAKARTA PUSAT,KEMAYORAN,SERDANG,Laki-Laki,10,
2020,9,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Laki-Laki,10,
2020,9,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,Laki-Laki,14,
2020,9,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,Laki-Laki,8,
2020,9,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Laki-Laki,19,
2020,9,JAKARTA PUSAT,S E N E N,SENEN,Laki-Laki,6,
2020,9,JAKARTA PUSAT,S E N E N,KENARI,Laki-Laki,4,
2020,9,JAKARTA PUSAT,S E N E N,PASEBAN,Laki-Laki,17,
2020,9,JAKARTA PUSAT,S E N E N,KRAMAT,Laki-Laki,7,
2020,9,JAKARTA PUSAT,S E N E N,KWITANG,Laki-Laki,9,
2020,9,JAKARTA PUSAT,S E N E N,BUNGUR,Laki-Laki,10,
2020,9,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Laki-Laki,11,
2020,9,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Laki-Laki,11,
2020,9,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Laki-Laki,12,
2020,9,JAKARTA PUSAT,MENTENG,MENTENG,Laki-Laki,15,
2020,9,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Laki-Laki,9,
2020,9,JAKARTA PUSAT,MENTENG,CIKINI,Laki-Laki,4,
2020,9,JAKARTA PUSAT,MENTENG,GONDANGDIA,Laki-Laki,1,
2020,9,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Laki-Laki,7,
2020,9,JAKARTA PUSAT,TANAH ABANG,GELORA,Laki-Laki,1,
2020,9,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Laki-Laki,14,
2020,9,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Laki-Laki,14,
2020,9,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Laki-Laki,32,
2020,9,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Laki-Laki,28,
2020,9,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Laki-Laki,11,
2020,9,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Laki-Laki,3,
2020,9,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Laki-Laki,21,
2020,9,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Laki-Laki,7,
2020,9,JAKARTA PUSAT,JOHAR BARU,GALUR,Laki-Laki,6,
2020,9,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,Laki-Laki,11,
2020,9,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,Laki-Laki,84,
2020,9,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,Laki-Laki,4,
2020,9,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,Laki-Laki,12,
2020,9,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,Laki-Laki,48,
2020,9,JAKARTA UTARA,PENJARINGAN,PLUIT,Laki-Laki,29,
